1	59072
1	1469662
1	1469662
1	2426303
1	2426303
1	3460658
1	3460658
1	3904340
1	3904340
1	4225441
1	4225441
1	4225441
1	4225441
1	5038630
4627	2775488
1	179889
1	596708
1	596708
1	602135
1	602135
1	1608575
1	1608575
1	1832615
1	1832615
1	2634375
1	2634375
1	2980644
1	2980644
1	3532566
1	3532566
1	4373857
1	4373857
1	5025426
1	5025426
1	5025426
1	5025426
1	5025426
1	5025426
1	73011
1	73011
1	429184
1	429184
1	593112
1	1358840
1	1358840
1	3629733
1	4055545
1	4055545
1	4171028
1	4171028
4627	371993
4627	3539807
1	77477
1	77477
1	77477
1	77477
1	623886
1	1462474
1	1462474
1	1462474
1	1462474
1	1462474
1	1462474
1	1983981
1	1983981
1	3282239
1	3282239
1	3347093
1	3347093
1	3347093
1	3347093
1	12988
1	12988
1	12988
1	12988
1	12988
1	12988
1	1171932
1	1171932
1	1171932
1	1171932
1	1171932
1	1171932
1	2007175
1	2327795
1	2833256
1	3743206
1	3743206
1	3743206
1	3743206
1	3743206
1	3743206
1	4059166
1	4963412
1	4963412
1	5050982
1	5050982
1	5050982
1	5050982
1	5050982
1	5050982
1	59071
1	84951
1	84951
1	84951
1	84951
1	580402
1	580402
1	1461716
1	1786810
1	1786810
1	3304493
1	3304493
1	3304493
1	3407020
1	3407020
1	3407020
1	3407020
1	3407020
1	3407020
1	3741943
1	3741943
1	45722
1	45722
1	465603
1	465603
1	465603
1	465603
1	1284160
1	1284160
1	1919200
1	1919200
1	2716083
1	2716083
1	2839089
1	2839089
1	2839089
1	2839089
1	2839089
1	2839089
1	2839089
1	2839089
1	3373996
1	3373996
1	3373996
1	3373996
1	3373996
1	4781931
1	4781931
1	5043588
1	5043588
1	6777
1	28109
1	28109
1	46195
1	46195
1	46195
1	46195
1	46195
1	46195
1	52240
1	52240
1	412546
1	412546
1	620573
1	620573
1	620573
1	620573
1	620573
1	638083
1	638083
1	638083
1	638083
1	638083
1	638083
1	1151760
1	1547677
1	1547677
1	3344927
1	3344927
1	3350786
1	3350786
1	3350786
1	3350786
1	3350786
1	3350786
1	3389840
1	3389840
1	3478207
1	3478207
1	3831377
1	3831377
1	3831377
1	3831377
1	3831377
1	3831377
1	4171027
1	4171027
4627	1158526
1	1048
1	1048
1	75409
1	75409
1	555800
1	596713
1	596713
1	605689
1	605689
1	605689
1	605689
1	605689
1	2798373
1	2798373
1	3625871
1	3708092
1	3708092
1	3743337
1	3743337
1	3824736
1	3824736
1	3824736
1	3824736
1	3824736
1	80165
1	396326
1	396326
1	396326
1	396326
1	396326
1	396326
1	396326
1	412379
1	412379
1	1675027
1	1675027
1	2984256
1	2984256
1	3333055
1	3333055
1	3333055
1	3333055
1	3333055
1	3333055
1	3520737
1	3520737
1	3904311
1	3904311
1	4126058
1	4126058
1	365889
1	365889
1	365889
1	365889
1	365889
1	365889
1	1311365
1	1311365
1	1624873
1	1624873
1	2222978
1	2222978
1	2979938
1	2979938
1	3120099
1	3798912
1	3798912
1	3798912
1	3798912
1	4143655
1	5010911
1	5010911
1	368263
1	368263
1	551959
1	551959
1	482867
1	482867
1	1721957
1	1721957
1	1992142
1	1992142
1	2395592
1	2395592
1	2395592
1	2395592
1	2433352
1	2433352
1	2433352
1	2433352
1	3260936
1	3260936
1	3260936
1	3260936
1	3260936
1	3260936
1	3970096
1	3970096
1	5002824
1	5002824
1	5002824
4627	4843557
1	877
1	877
1	366939
1	366939
1	1188988
1	1463009
1	1463009
1	1498724
1	1498724
1	2419499
1	2419499
1	2532628
1	2532628
1	2532628
1	2532628
1	2532628
1	2532628
1	2840473
1	2840473
1	2984262
1	2984262
1	3505941
1	3505941
1	3505941
1	3505941
1	3578255
1	3578255
1	3578255
1	3578255
1	3578255
1	3578255
1	3828908
1	3828908
1	3828908
1	3828908
1	3828908
1	3828908
1	4218724
1	4218724
1	4319285
1	4319285
1	4319285
1	4319285
1	4319285
1	4319285
1	5041768
1	5041768
1	5043112
1	5043112
1	5043112
1	5043112
1	5043112
1	5043112
1	260699
1	260699
1	260699
1	260699
1	1237484
1	1237484
1	2282996
1	2282996
1	2282996
1	2282996
1	2843129
1	2843129
1	2843129
1	2843129
1	2843129
1	2843129
1	2984260
1	2984260
1	3443581
1	3443581
1	3443581
1	3443581
1	3443581
1	3443581
1	3746853
1	3746853
1	3782098
1	3782098
1	4121768
1	4121768
1	4845660
1	4845660
1	4955162
1	4955162
1	4955162
1	4955162
1	4955162
1	4955162
1	5015854
1	1292
1	441757
1	441757
1	3077499
1	3077499
1	3096811
1	3096811
1	3363478
1	3363478
1	3367219
1	3561467
1	3561471
1	3561471
1	4160369
1	4160369
1	4160369
1	4160369
1	4160369
1	4160369
1	4199149
1	4199149
4627	1759052
1	546535
1	546535
1	546535
1	546535
1	567138
1	567138
1	567138
1	567138
1	567138
1	567138
1	1463530
1	1463530
1	1608572
1	1608572
1	1608572
1	1608572
1	2208312
1	2503458
1	2503458
1	2618482
1	2618482
1	3077501
1	3077501
1	3524002
1	3524002
1	3524002
1	3524002
1	3524002
1	3552009
1	3552009
1	3776983
1	3776983
1	3825319
1	3825319
1	3825319
1	3825319
1	3935507
1	3935507
2176	1507598
2176	1507598
1	408616
1	408616
1	1355114
1	1355114
1	1880934
1	1880934
1	3260937
1	3260937
1	3260937
1	3260937
1	3260937
1	3260937
1	3759049
1	3759049
1	3825322
1	3825322
1	3825322
1	3825322
1	3825324
1	3825324
1	3825324
1	3825324
1	3910699
1	3910699
1	3964166
1	3964166
1	3964166
1	4212631
1	4212631
1	4371865
1	4371865
1	5043591
1	5043591
1	5047132
1	5047132
1	5047132
1	5047132
1	5047132
1	5047132
1	4210
1	4210
1	183508
1	260459
1	260459
1	260459
1	260459
1	384710
1	384710
1	2246543
1	2246543
1	3742057
1	3742057
1	4398905
1	4398905
1	4405574
1	4405574
1	5047133
1	5047133
1	5047133
1	5047133
1	5047133
1	5047133
1	17092
1	239548
1	239548
1	2440050
1	2440050
1	2874587
1	3507739
1	3507739
1	4405577
1	4405577
1	4405577
1	4405577
1	4405577
1	4405577
1	5038631
2176	4934321
2176	4934321
1	48327
1	52134
1	52134
1	2729549
1	2729549
1	2729549
1	2729549
1	2729549
1	2729549
1	3260938
1	3260938
1	3260938
1	3260938
1	3260938
1	3260938
1	3331465
1	3331465
1	4888119
1	4975719
1	4975719
1	5050199
1	5050199
1	5050199
1	5050199
1	5050199
1	5050199
1	5051882
1	5051882
1	5051882
1	5051882
1	5051882
1	5051882
1	17471
1	17471
1	52239
1	52239
1	181088
1	181088
1	181088
1	181088
1	181088
1	181088
1	1955926
1	1955926
1	3077502
1	3077502
1	3362897
1	3362897
1	3362897
1	3362897
1	3362897
1	3362897
1	3520714
1	3520714
1	4060084
1	4060084
1	4060084
1	4060084
1	4060084
1	4294378
1	4294378
1	4866288
1	4866288
1	4866288
1	4866288
1	4866288
1	4866288
1	4866288
1	5050198
1	5050198
1	5050198
1	5050198
1	5050198
1	5050198
1	76633
1	76633
1	580536
1	580536
1	588118
1	588118
1	623875
1	623875
1	700721
1	700721
1	1681409
1	2714390
1	2714390
1	2714390
1	2714390
1	2714390
1	2773190
1	2773190
1	3313801
1	3752151
1	3752151
1	3964163
1	3964163
1	5040776
4627	2386354
1	22848
1	22848
1	78115
1	78115
1	169057
1	169057
1	201219
1	201219
1	638238
1	638238
1	1675016
1	2672024
1	2672024
1	2672024
1	2672024
1	2672024
1	2672024
1	2672024
1	2672024
1	3026571
1	3026571
1	3026571
1	3026571
1	3026571
1	3026571
1	3083887
1	3083887
1	3348486
1	3348486
1	3348486
1	3348486
1	3348486
1	3795582
1	3795582
1	3800182
1	3800182
1	5013233
1	5013233
1	5015024
1	5015024
4627	3578255
4627	4239567
4627	5023868
1	4213
1	4213
1	157013
1	157013
1	1197756
1	1197756
1	1197756
1	1197756
1	1197756
1	1197756
1	2707775
1	2707775
1	2707775
1	2707775
1	3004354
1	3004354
1	3062658
1	3062658
1	3062658
1	3778676
1	3964164
1	3964164
1	5055173
1	5055173
1	5055173
1	5055173
1	5055173
1	5055173
4627	2961730
4627	3209321
1	1486814
1	1552760
1	1742587
1	2283824
1	2283824
1	2283824
1	2283824
1	2283824
1	2283824
1	2954456
1	2954456
1	2954456
1	2954456
1	2954456
1	2954456
1	3362898
1	3362898
1	3362898
1	3362898
1	3362898
1	3362898
1	3557017
1	3557017
1	3878989
1	3878989
4627	167402
1	195140
1	195140
1	1386673
1	1386673
1	1408249
1	1408249
1	1409144
1	1409144
1	1409144
1	1409144
1	1409144
1	1409144
1	1519650
1	1519650
1	3082321
1	3082321
1	3082321
1	3082321
1	3082321
1	3082321
1	3421847
1	3421847
1	3421847
1	3421847
1	3421847
1	3421847
1	3421847
1	3821501
1	3821501
1	3821501
1	1956
1	1956
1	61199
1	61199
1	548452
1	548452
1	548452
1	548452
1	2446328
1	2446328
1	2446328
1	2446328
1	3038550
1	3038550
1	3038550
1	3038550
1	3116105
1	3116105
1	3116105
1	3116105
1	3116105
1	3636412
1	3636412
1	3748016
1	3748016
1	3825317
1	3825317
1	3825317
1	3825317
1	4829330
1	4829330
4627	4969582
1	83587
1	83587
1	582399
1	582399
1	1394911
1	1394911
1	1394911
1	1394911
1	1394911
1	1394911
1	1463010
1	1463010
1	1574255
1	2056342
1	2056342
1	2919520
1	2919520
1	3072500
1	3072500
1	3520084
1	3520084
1	3539166
1	3539166
1	3742038
1	3742038
1	4120327
1	4120327
1	4120327
1	4120327
1	4120327
1	4120327
1	242191
1	242191
1	541882
1	541882
1	1336258
1	1336258
1	1380732
1	1483834
1	1483834
1	1507598
1	1507598
1	3332708
1	3622122
1	3622122
1	3718031
1	3718031
1	3940595
1	3940595
1	3940595
1	3940595
1	3940595
1	4625348
1	4634204
1	4634204
1	4634204
1	4634204
1	4634204
1	4634204
1	5021684
1	5021684
1	5021684
1	5021684
1	5021684
1	5021684
1	5023868
1	5023868
1	78820
1	78820
1	78820
1	78820
1	78820
1	78820
1	251821
1	251821
1	2328147
1	2328147
1	2714383
1	2714383
1	2714383
1	2714383
1	2714383
1	2714383
1	3594944
1	3594944
1	3964162
1	3964162
1	4057859
1	4057859
1	4057859
1	4057859
1	4955166
1	4955166
1	4955166
1	4955166
1	4955166
1	4955166
1	11718
1	11718
1	4224242
1	4224242
1	5015855
1	5015855
1	5021856
1	5021856
1	5021856
4627	256452
